iso3,country,year,region,income_group,under_5_mortality,population_total,population_rural_pct,population_urban_pct,gdp_per_capita_ppp
PHL,Philippines,2002,East Asia & Pacific,Lower-middle income,39.7,80581677,40.993,59.007,4168.04541
PHL,Philippines,2003,East Asia & Pacific,Lower-middle income,38.4,82103333,40.528,59.472,4351.488281
PHL,Philippines,2004,East Asia & Pacific,Lower-middle income,37.1,83628469,40.063,59.937,4598.834473
PHL,Philippines,2005,East Asia & Pacific,Lower-middle income,35.8,85162235,39.6,60.4,4771.026367
PHL,Philippines,2006,East Asia & Pacific,Lower-middle income,34.5,86708785,39.138,60.862,5008.20459
PHL,Philippines,2007,East Asia & Pacific,Lower-middle income,33.3,88271295,38.677,61.323,5272.247559
PHL,Philippines,2008,East Asia & Pacific,Lower-middle income,32.1,89851213,38.217,61.783,5472.549805
PHL,Philippines,2009,East Asia & Pacific,Lower-middle income,31.0,91448939,37.758,62.242,5510.460938
PHL,Philippines,2010,East Asia & Pacific,Lower-middle income,29.9,93064609,37.3,62.7,5823.141113
PHL,Philippines,2011,East Asia & Pacific,Lower-middle income,28.8,94698151,44.915,55.085,5953.589355
PHL,Philippines,2012,East Asia & Pacific,Lower-middle income,27.7,96349340,44.595,55.405,6210.366211
PHL,Philippines,2013,East Asia & Pacific,Lower-middle income,26.7,98017835,44.275,55.725,6525.845215
PHL,Philippines,2014,East Asia & Pacific,Lower-middle income,25.7,99703273,43.955,56.045,6882.433594
PHL,Philippines,2015,East Asia & Pacific,Lower-middle income,24.8,101398122,43.635,56.365,7160.316406
PHL,Philippines,2016,East Asia & Pacific,Lower-middle income,23.9,103102450,43.315,56.685,7508.834473
PHL,Philippines,2017,East Asia & Pacific,Lower-middle income,23.1,104816170,42.995,57.005,7928.399902
PHL,Philippines,2018,East Asia & Pacific,Lower-middle income,22.3,106538964,42.675,57.325,8270.738281
PHL,Philippines,2019,East Asia & Pacific,Lower-middle income,21.5,108269781,42.355,57.645,8586.130859
PHL,Philippines,2020,East Asia & Pacific,Lower-middle income,20.8,110006764,42.035,57.965,7763.486328
PHL,Philippines,2021,East Asia & Pacific,Lower-middle income,20.1,111746761,41.715,58.285,8150.39502
PHL,Philippines,2022,East Asia & Pacific,Lower-middle income,,113486968,41.395,58.605,8559.813477
POL,Poland,2000,Europe & Central Asia,High income,9.0,38253687,38.271,61.729,17163.78516
POL,Poland,2001,Europe & Central Asia,High income,8.5,38252556,38.16,61.84,17469.75586
POL,Poland,2002,Europe & Central Asia,High income,8.0,38234606,38.048,61.952,17711.02539
POL,Poland,2003,Europe & Central Asia,High income,7.5,38190606,37.937,62.063,18392.93164
POL,Poland,2004,Europe & Central Asia,High income,7.1,38167329,37.825,62.175,19204.89648
POL,Poland,2005,Europe & Central Asia,High income,6.7,38161304,37.714,62.286,19868.27734
POL,Poland,2006,Europe & Central Asia,High income,6.3,38155556,37.603,62.397,21041.5957
POL,Poland,2007,Europe & Central Asia,High income,6.0,38139599,37.491,62.509,22378.18945
POL,Poland,2008,Europe & Central Asia,High income,5.6,38125867,37.38,62.62,23151.04297
POL,Poland,2009,Europe & Central Asia,High income,5.3,38112135,37.269,62.731,23714.71094
POL,Poland,2010,Europe & Central Asia,High income,5.1,38092497,37.157,62.843,24483.17578
POL,Poland,2011,Europe & Central Asia,High income,4.8,38063073,39.697,60.303,25700.41406
POL,Poland,2012,Europe & Central Asia,High income,4.6,38063164,39.593,60.407,25872.29883
POL,Poland,2013,Europe & Central Asia,High income,4.4,38040332,39.49,60.51,26315.03906
POL,Poland,2014,Europe & Central Asia,High income,4.3,38011740,39.387,60.613,27251.36523
POL,Poland,2015,Europe & Central Asia,High income,4.1,37986421,39.284,60.716,28243.68555
POL,Poland,2016,Europe & Central Asia,High income,4.0,37970034,39.181,60.819,28810.41406
POL,Poland,2017,Europe & Central Asia,High income,3.8,37974815,39.078,60.922,30357.72656
POL,Poland,2018,Europe & Central Asia,High income,3.7,37974750,38.975,61.025,31592.04492
POL,Poland,2019,Europe & Central Asia,High income,3.6,37965475,38.872,61.128,32894.45117
POL,Poland,2020,Europe & Central Asia,High income,3.5,37958138,38.769,61.231,32395.22266
POL,Poland,2021,Europe & Central Asia,High income,3.4,37951755,38.666,61.334,34243.16406
POL,Poland,2022,Europe & Central Asia,High income,,37946261,38.563,61.437,35930.78125
PRT,Portugal,2000,Europe & Central Asia,High income,6.9,10289898,47.21,52.79,28243.68555
PRT,Portugal,2001,Europe & Central Asia,High income,6.4,10355824,47.887,52.113,28810.41406
PRT,Portugal,2002,Europe & Central Asia,High income,5.9,10419631,48.56,51.44,28810.41406
PRT,Portugal,2003,Europe & Central Asia,High income,5.5,10473254,49.23,50.77,28243.68555
PRT,Portugal,2004,Europe & Central Asia,High income,5.1,10516422,49.897,50.103,28810.41406
PRT,Portugal,2005,Europe & Central Asia,High income,4.8,10549499,50.56,49.44,29119.24805
PRT,Portugal,2006,Europe & Central Asia,High income,4.5,10571936,51.22,48.78,29588.51172
PRT,Portugal,2007,Europe & Central Asia,High income,4.2,10583093,51.877,48.123,30357.72656
PRT,Portugal,2008,Europe & Central Asia,High income,3.9,10582846,52.53,47.47,30357.72656
PRT,Portugal,2009,Europe & Central Asia,High income,3.7,10571343,53.18,46.82,29491.99609
PRT,Portugal,2010,Europe & Central Asia,High income,3.5,10548541,53.826,46.174,29956.98828
PRT,Portugal,2011,Europe & Central Asia,High income,3.3,10514197,35.63,64.37,29491.99609
PRT,Portugal,2012,Europe & Central Asia,High income,3.2,10467366,35.344,64.656,27710.22852
PRT,Portugal,2013,Europe & Central Asia,High income,3.1,10408544,35.059,64.941,28085.13281
PRT,Portugal,2014,Europe & Central Asia,High income,3.0,10341330,34.776,65.224,28243.68555
PRT,Portugal,2015,Europe & Central Asia,High income,2.9,10291196,34.493,65.507,28810.41406
PRT,Portugal,2016,Europe & Central Asia,High income,2.8,10277643,34.212,65.788,29119.24805
PRT,Portugal,2017,Europe & Central Asia,High income,2.8,10283033,33.932,66.068,29956.98828
PRT,Portugal,2018,Europe & Central Asia,High income,2.7,10283822,33.654,66.346,30821.57031
PRT,Portugal,2019,Europe & Central Asia,High income,2.7,10286263,33.377,66.623,31592.04492
PRT,Portugal,2020,Europe & Central Asia,High income,2.6,10289136,33.101,66.899,29119.24805
PRT,Portugal,2021,Europe & Central Asia,High income,2.6,10292723,32.827,67.173,30821.57031
PRT,Portugal,2022,Europe & Central Asia,High income,,10296766,32.553,67.447,32894.45117
PRY,Paraguay,2000,Latin America & Caribbean,Lower-middle income,27.1,5123989,44.757,55.243,6210.366211
PRY,Paraguay,2001,Latin America & Caribbean,Lower-middle income,26.5,5204128,44.208,55.792,6128.577637
PRY,Paraguay,2002,Latin America & Caribbean,Lower-middle income,25.9,5285746,43.66,56.34,5861.309082
PRY,Paraguay,2003,Latin America & Caribbean,Lower-middle income,25.2,5369018,43.113,56.887,5953.589355
PRY,Paraguay,2004,Latin America & Caribbean,Lower-middle income,24.6,5454054,42.568,57.432,6195.419922
PRY,Paraguay,2005,Latin America & Caribbean,Lower-middle income,24.0,5540922,42.025,57.975,6210.366211
PRY,Paraguay,2006,Latin America & Caribbean,Lower-middle income,23.5,5629678,41.484,58.516,6428.188477
PRY,Paraguay,2007,Latin America & Caribbean,Lower-middle income,22.9,5720364,40.945,59.055,6796.657227
PRY,Paraguay,2008,Latin America & Caribbean,Lower-middle income,22.4,5812999,40.407,59.593,7160.316406
PRY,Paraguay,2009,Latin America & Caribbean,Lower-middle income,21.9,5907604,39.872,60.128,6882.433594
PRY,Paraguay,2010,Latin America & Caribbean,Lower-middle income,21.4,6004183,39.338,60.662,7720.597656
PRY,Paraguay,2011,Latin America & Caribbean,Lower-middle income,20.9,6102717,38.807,61.193,7928.399902
PRY,Paraguay,2012,Latin America & Caribbean,Lower-middle income,20.5,6203185,38.278,61.722,7763.486328
PRY,Paraguay,2013,Latin America & Caribbean,Lower-middle income,20.0,6305548,37.751,62.249,8747.882813
PRY,Paraguay,2014,Latin America & Caribbean,Lower-middle income,19.6,6409761,37.227,62.773,9159.263672
PRY,Paraguay,2015,Latin America & Caribbean,Lower-middle income,19.2,6515784,36.705,63.295,9021.083984
PRY,Paraguay,2016,Latin America & Caribbean,Lower-middle income,18.8,6623547,36.186,63.814,9249.208008
PRY,Paraguay,2017,Latin America & Caribbean,Lower-middle income,18.4,6732961,35.669,64.331,9597.234375
PRY,Paraguay,2018,Latin America & Caribbean,Lower-middle income,18.1,6843912,35.155,64.845,9827.876953
PRY,Paraguay,2019,Latin America & Caribbean,Lower-middle income,17.7,6956277,34.643,65.357,9720.016602
PRY,Paraguay,2020,Latin America & Caribbean,Lower-middle income,17.4,7069927,34.134,65.866,9506.634766
PRY,Paraguay,2021,Latin America & Caribbean,Lower-middle income,17.1,7184719,33.627,66.373,9827.876953
PRY,Paraguay,2022,Latin America & Caribbean,Lower-middle income,,7300539,33.123,66.877,9720.016602
QAT,Qatar,2000,Middle East & North Africa,High income,12.9,594838,4.787,95.213,
QAT,Qatar,2001,Middle East & North Africa,High income,12.2,618991,4.717,95.283,
QAT,Qatar,2002,Middle East & North Africa,High income,11.5,655389,4.647,95.353,
QAT,Qatar,2003,Middle East & North Africa,High income,10.8,707479,4.578,95.422,
QAT,Qatar,2004,Middle East & North Africa,High income,10.1,778007,4.51,95.49,
QAT,Qatar,2005,Middle East & North Africa,High income,9.5,869333,4.442,95.558,
QAT,Qatar,2006,Middle East & North Africa,High income,8.9,983574,4.375,95.625,
QAT,Qatar,2007,Middle East & North Africa,High income,8.3,1122765,4.308,95.692,
QAT,Qatar,2008,Middle East & North Africa,High income,7.7,1288632,4.242,95.758,
QAT,Qatar,2009,Middle East & North Africa,High income,7.2,1482431,4.177,95.823,
QAT,Qatar,2010,Middle East & North Africa,High income,6.7,1704515,4.112,95.888,
QAT,Qatar,2011,Middle East & North Africa,High income,6.3,1954558,2.023,97.977,
QAT,Qatar,2012,Middle East & North Africa,High income,5.9,2230784,1.444,98.556,
QAT,Qatar,2013,Middle East & North Africa,High income,5.6,2530188,0.869,99.131,
QAT,Qatar,2014,Middle East & North Africa,High income,5.3,2848970,0.297,99.703,
QAT,Qatar,2015,Middle East & North Africa,High income,5.0,3183863,0.297,99.703,
QAT,Qatar,2016,Middle East & North Africa,High income,4.8,3530863,0.297,99.703,
QAT,Qatar,2017,Middle East & North Africa,High income,4.6,3886513,0.297,99.703,
QAT,Qatar,2018,Middle East & North Africa,High income,4.4,4247788,0.297,99.703,
QAT,Qatar,2019,Middle East & North Africa,High income,4.2,4611677,0.297,99.703,
QAT,Qatar,2020,Middle East & North Africa,High income,4.1,4975193,0.297,99.703,
QAT,Qatar,2021,Middle East & North Africa,High income,3.9,5335553,0.297,99.703,
QAT,Qatar,2022,Middle East & North Africa,High income,,5692881,0.297,99.703,
ROU,Romania,2000,Europe & Central Asia,High income,20.3,22442973,43.275,56.725,12326.96387
ROU,Romania,2001,Europe & Central Asia,High income,19.0,21730492,43.125,56.875,13010.51855
ROU,Romania,2002,Europe & Central Asia,High income,17.7,21632831,43.033,56.967,13689.60547
ROU,Romania,2003,Europe & Central Asia,High income,16.5,21511234,42.942,57.058,14349.33789
ROU,Romania,2004,Europe & Central Asia,High income,15.4,21367097,42.85,57.15,15645.74805
ROU,Romania,2005,Europe & Central Asia,High income,14.4,21194242,42.759,57.241,16223.51367
ROU,Romania,2006,Europe & Central Asia,High income,13.4,21008061,42.668,57.332,17585.53906
ROU,Romania,2007,Europe & Central Asia,High income,12.5,20834316,42.577,57.423,18731.84766
ROU,Romania,2008,Europe & Central Asia,High income,11.7,20653065,42.486,57.514,20355.70703
ROU,Romania,2009,Europe & Central Asia,High income,10.9,20473214,42.395,57.605,19047.88672
ROU,Romania,2010,Europe & Central Asia,High income,10.2,20302324,42.304,57.696,18731.84766
ROU,Romania,2011,Europe & Central Asia,High income,9.6,20147528,45.895,54.105,19177.10742
ROU,Romania,2012,Europe & Central Asia,High income,9.0,19985226,45.875,54.125,19572.29688
ROU,Romania,2013,Europe & Central Asia,High income,8.4,19833075,45.855,54.145,20103.55469
ROU,Romania,2014,Europe & Central Asia,High income,7.9,19692482,45.835,54.165,20488.83789
ROU,Romania,2015,Europe & Central Asia,High income,7.5,19559385,45.815,54.185,21230.06055
ROU,Romania,2016,Europe & Central Asia,High income,7.0,19427352,45.795,54.205,22079.51367
ROU,Romania,2017,Europe & Central Asia,High income,6.6,19289650,45.775,54.225,23714.71094
ROU,Romania,2018,Europe & Central Asia,High income,6.2,19149591,45.755,54.245,24847.57031
ROU,Romania,2019,Europe & Central Asia,High income,5.8,19001438,45.735,54.265,25700.41406
ROU,Romania,2020,Europe & Central Asia,High income,5.5,18844884,45.715,54.285,25102.39844
ROU,Romania,2021,Europe & Central Asia,High income,5.2,18680700,45.695,54.305,26613.63867
ROU,Romania,2022,Europe & Central Asia,High income,,18512800,45.675,54.325,27710.22852
RUS,Russia,2000,Europe & Central Asia,Upper-middle income,27.0,146596637,26.476,73.524,14615.1582
RUS,Russia,2001,Europe & Central Asia,Upper-middle income,25.4,145952800,26.685,73.315,15291.11133
RUS,Russia,2002,Europe & Central Asia,Upper-middle income,23.8,145306312,26.894,73.106,15967.89258
RUS,Russia,2003,Europe & Central Asia,Upper-middle income,22.2,144669837,27.103,72.897,17041.875
RUS,Russia,2004,Europe & Central Asia,Upper-middle income,20.5,144066922,27.311,72.689,18197.68164
RUS,Russia,2005,Europe & Central Asia,Upper-middle income,18.9,143518456,27.52,72.48,19204.89648
RUS,Russia,2006,Europe & Central Asia,Upper-middle income,17.3,143049581,27.728,72.272,20723.15039
RUS,Russia,2007,Europe & Central Asia,Upper-middle income,15.8,142805108,27.936,72.064,22378.18945
RUS,Russia,2008,Europe & Central Asia,Upper-middle income,14.3,142742361,28.143,71.857,23357.99609
RUS,Russia,2009,Europe & Central Asia,Upper-middle income,12.9,142785262,28.35,71.65,21568.04688
RUS,Russia,2010,Europe & Central Asia,Upper-middle income,11.6,142849467,28.557,71.443,22378.18945
RUS,Russia,2011,Europe & Central Asia,Upper-middle income,10.4,142964522,26.33,73.67,23357.99609
RUS,Russia,2012,Europe & Central Asia,Upper-middle income,9.3,143201679,26.1,73.9,24202.44141
RUS,Russia,2013,Europe & Central Asia,Upper-middle income,8.4,143506995,25.871,74.129,24847.57031
RUS,Russia,2014,Europe & Central Asia,Upper-middle income,7.6,143819666,25.643,74.357,25102.39844
RUS,Russia,2015,Europe & Central Asia,Upper-middle income,6.9,144096870,25.416,74.584,24483.17578
RUS,Russia,2016,Europe & Central Asia,Upper-middle income,6.4,144342416,25.189,74.811,24202.44141
RUS,Russia,2017,Europe & Central Asia,Upper-middle income,5.9,144498215,24.963,75.037,24847.57031
RUS,Russia,2018,Europe & Central Asia,Upper-middle income,5.5,144478050,24.738,75.262,25432.48828
RUS,Russia,2019,Europe & Central Asia,Upper-middle income,5.1,144406261,24.513,75.487,26315.03906
RUS,Russia,2020,Europe & Central Asia,Upper-middle income,4.8,144386494,24.289,75.711,25700.41406
RUS,Russia,2021,Europe & Central Asia,Upper-middle income,4.6,144368307,24.066,75.934,27251.36523
RUS,Russia,2022,Europe & Central Asia,Upper-middle income,,144354399,23.843,76.157,26795.39844
RWA,Rwanda,2000,Sub-Saharan Africa,Low income,182.1,8098934,83.479,16.521,688.243359
RWA,Rwanda,2001,Sub-Saharan Africa,Low income,170.8,8238162,83.189,16.811,705.727966
RWA,Rwanda,2002,Sub-Saharan Africa,Low income,159.2,8395577,82.898,17.102,756.280151
RWA,Rwanda,2003,Sub-Saharan Africa,Low income,147.5,8571862,82.607,17.393,768.647156
RWA,Rwanda,2004,Sub-Saharan Africa,Low income,135.8,8767755,82.316,17.684,815.111938
RWA,Rwanda,2005,Sub-Saharan Africa,Low income,124.3,8983758,82.024,17.976,874.788269
RWA,Rwanda,2006,Sub-Saharan Africa,Low income,113.1,9220553,81.732,18.268,952.170288
RWA,Rwanda,2007,Sub-Saharan Africa,Low income,102.3,9478864,81.439,18.561,1015.848022
RWA,Rwanda,2008,Sub-Saharan Africa,Low income,92.0,9759312,81.146,18.854,1102.907349
RWA,Rwanda,2009,Sub-Saharan Africa,Low income,82.3,10062402,80.853,19.147,1156.548584
RWA,Rwanda,2010,Sub-Saharan Africa,Low income,73.4,10388497,80.559,19.441,1235.810059
RWA,Rwanda,2011,Sub-Saharan Africa,Low income,65.2,10737965,80.264,19.736,1316.311768
RWA,Rwanda,2012,Sub-Saharan Africa,Low income,57.8,11111169,79.969,20.031,1380.952881
RWA,Rwanda,2013,Sub-Saharan Africa,Low income,51.4,11508215,79.673,20.327,1427.567017
RWA,Rwanda,2014,Sub-Saharan Africa,Low income,45.9,11928994,79.377,20.623,1503.621338
RWA,Rwanda,2015,Sub-Saharan Africa,Low income,41.4,12373307,79.08,20.92,1602.416748
RWA,Rwanda,2016,Sub-Saharan Africa,Low income,37.8,12839999,78.782,21.218,1663.297485
RWA,Rwanda,2017,Sub-Saharan Africa,Low income,35.0,13328325,78.484,21.516,1746.544556
RWA,Rwanda,2018,Sub-Saharan Africa,Low income,32.8,13837424,78.185,21.815,1852.14917
RWA,Rwanda,2019,Sub-Saharan Africa,Low income,30.9,14366099,77.885,22.115,1986.827759
RWA,Rwanda,2020,Sub-Saharan Africa,Low income,29.3,14913214,77.585,22.415,2027.848267
RWA,Rwanda,2021,Sub-Saharan Africa,Low income,28.0,15477484,77.284,22.716,2184.159668
RWA,Rwanda,2022,Sub-Saharan Africa,Low income,,16057793,76.982,23.018,2270.366211
SAU,Saudi Arabia,2000,Middle East & North Africa,High income,26.4,20506727,19.261,80.739,39958.95313
SAU,Saudi Arabia,2001,Middle East & North Africa,High income,25.1,21045432,18.892,81.108,39223.99609
SAU,Saudi Arabia,2002,Middle East & North Africa,High income,23.8,21606346,18.526,81.474,38521.48828
SAU,Saudi Arabia,2003,Middle East & North Africa,High income,22.6,22189874,18.163,81.837,40935.83594
SAU,Saudi Arabia,2004,Middle East & North Africa,High income,21.5,22797621,17.802,82.198,42934.14063
SAU,Saudi Arabia,2005,Middle East & North Africa,High income,20.4,23430485,17.444,82.556,45574.85156
SAU,Saudi Arabia,2006,Middle East & North Africa,High income,19.4,24089332,17.088,82.912,45988.34375
SAU,Saudi Arabia,2007,Middle East & North Africa,High income,18.4,24774338,16.735,83.265,45988.34375
SAU,Saudi Arabia,2008,Middle East & North Africa,High income,17.4,25485906,16.384,83.616,48206.97266
SAU,Saudi Arabia,2009,Middle East & North Africa,High income,16.5,26224768,16.036,83.964,47390.40234
SAU,Saudi Arabia,2010,Middle East & North Africa,High income,15.6,26991196,15.69,84.31,48206.97266
SAU,Saudi Arabia,2011,Middle East & North Africa,High income,14.8,27785022,15.347,84.653,51981.59375
SAU,Saudi Arabia,2012,Middle East & North Africa,High income,14.0,28606216,15.007,84.993,53591.76953
SAU,Saudi Arabia,2013,Middle East & North Africa,High income,13.2,29454174,14.668,85.332,54152.69531
SAU,Saudi Arabia,2014,Middle East & North Africa,High income,12.5,30328000,14.332,85.668,54725.49609
SAU,Saudi Arabia,2015,Middle East & North Africa,High income,11.8,31227000,13.998,86.002,56481.33203
SAU,Saudi Arabia,2016,Middle East & North Africa,High income,11.1,32145214,13.667,86.333,56481.33203
SAU,Saudi Arabia,2017,Middle East & North Africa,High income,10.5,33079986,13.338,86.662,55778.76563
SAU,Saudi Arabia,2018,Middle East & North Africa,High income,9.9,34026938,13.011,86.989,56481.33203
SAU,Saudi Arabia,2019,Middle East & North Africa,High income,9.3,34981142,12.686,87.314,55778.76563
SAU,Saudi Arabia,2020,Middle East & North Africa,High income,8.8,35939228,12.364,87.636,54152.69531
